energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,type,uri
0.906,0.324,147.894,0.109,0.0367,0.000304,4,0.452,4,239120,-3.384,0.359,0,audio_features,spotify:track:3tIcg28Vm3GFnaiwfDvMeL
0.8,0.0986,90.014,0.0453,0.105,0.0321,4,0.482,4,258893,-7.453,0.191,0,audio_features,spotify:track:3xR2BPzsd3WVs7OiUOdU9u
0.774,0.105,101.987,0.0308,0.0623,0.0762,4,0.616,1,218667,-5.4,0.235,1,audio_features,spotify:track:6YwBgKFHrIdo49ED7dEnIq
0.795,0.237,117.009,0.0315,0.0119,0.605,4,0.541,8,386381,-6.818,0.343,1,audio_features,spotify:track:6FmgfD3NTbcVH2uh6N2nvX
0.482,0.0629,123.278,0.11,0.18,1.84e-06,4,0.544,9,222960,-4.246,0.262,1,audio_features,spotify:track:1NVOyufsrobXbIBBgY6tZE
0.905,0.246,134.842,0.0675,0.000105,0.254,4,0.375,5,235627,-5.551,0.253,0,audio_features,spotify:track:1DRi9EkbLpTVS6YYTmaA6l
0.793,0.0909,97.011,0.0441,0.0402,0.0,4,0.626,8,196712,-5.522,0.408,1,audio_features,spotify:track:5xey3cl8y5fWst3EKgPFk8
0.419,0.185,129.984,0.037,0.000649,0.844,4,0.703,1,206795,-12.091,0.0731,1,audio_features,spotify:track:0EMtKKlsXByVyTosDEZtPS
0.494,0.121,89.008,0.0348,0.0138,0.893,4,0.557,8,345284,-13.128,0.0781,1,audio_features,spotify:track:6Hyqgqnk7PQEqgn5pSgmjQ
0.902,0.13,130.174,0.063,1.25e-05,0.00487,4,0.411,6,223533,-4.219,0.283,0,audio_features,spotify:track:3sfXCjKROQhBIahQ63UuPD
0.971,0.249,129.975,0.071,8.69e-05,0.0,4,0.525,4,197296,-3.438,0.52,0,audio_features,spotify:track:3wV7dPlz2AxLgI9Oil3d8D
0.629,0.11,95.835,0.0532,0.0244,0.908,5,0.343,8,305000,-7.939,0.226,1,audio_features,spotify:track:28uTV1xcMTcIPTsKVbyhFV
0.912,0.119,187.463,0.0786,0.000128,0.0279,3,0.391,2,222389,-4.04,0.252,1,audio_features,spotify:track:2YqEpKpyUdPwTKYm4ZzIRc
0.969,0.626,129.958,0.122,0.00232,0.0,4,0.484,8,199838,-4.839,0.291,1,audio_features,spotify:track:3ZU1PXVUHYXtyeHyJTstOC
0.919,0.0944,91.029,0.0562,0.000377,0.0196,4,0.488,7,243864,-3.986,0.251,0,audio_features,spotify:track:0pEFcZtZ8ulJMv1cIYBzbZ
0.975,0.124,178.947,0.26,0.0583,0.0,3,0.152,7,275253,-3.072,0.365,0,audio_features,spotify:track:2DdluBZleLq30PlfUAqSD5
0.926,0.139,121.043,0.0673,0.111,0.0,4,0.367,11,173800,-3.466,0.514,0,audio_features,spotify:track:2TqImGvNpLbSsHj3plFndV
0.897,0.121,122.066,0.0506,0.0651,0.0,4,0.335,0,219080,-3.613,0.391,1,audio_features,spotify:track:72Y5nO5FCZtq0w7T5JGbys
0.969,0.359,136.085,0.126,0.0043,0.0,4,0.245,7,230360,-3.975,0.154,0,audio_features,spotify:track:6m1njvWGl1t1YSczTG8Nu1
0.905,0.281,78.318,0.0722,0.0509,0.0,4,0.224,5,205707,-3.239,0.485,0,audio_features,spotify:track:4rc2WNOt2w8BHfQjBC8PO0
0.864,0.156,111.897,0.0446,0.00971,2.22e-06,4,0.287,7,215423,-3.841,0.443,1,audio_features,spotify:track:1lLYSfchE3cAjR2GQexUGj
0.984,0.301,140.043,0.205,0.000203,3e-05,4,0.47,8,259813,-3.112,0.251,1,audio_features,spotify:track:2PCqrcc4ruQ0VkvCRn3ErP
0.93,0.138,123.511,0.114,0.00214,0.0,4,0.219,11,294039,-3.348,0.32,1,audio_features,spotify:track:4Jk6ZV8QsuWNLVzjX8VeE6
0.884,0.114,134.984,0.0759,0.000963,0.0,4,0.501,7,209801,-6.501,0.479,1,audio_features,spotify:track:74wFZJquGQZN2VpHBPvQzP
0.967,0.127,148.021,0.354,4.02e-05,0.00277,4,0.359,4,223413,-3.897,0.231,0,audio_features,spotify:track:5HgNB58SHMxo9vwuFurUDS
0.951,0.164,130.033,0.059,0.0109,0.0,4,0.521,7,223853,-3.152,0.455,1,audio_features,spotify:track:4FlO2fDO6a3UfDaquLq8Db
0.94,0.0758,167.042,0.126,6.93e-05,0.497,4,0.388,1,209693,-3.696,0.444,0,audio_features,spotify:track:1TqigCj4RiunMXr6tLQoPO
0.984,0.109,144.043,0.179,0.000213,3.44e-05,4,0.449,1,193333,-4.223,0.152,1,audio_features,spotify:track:06gXkTsT2H9mF1lEyTmpaz
0.983,0.1,164.921,0.128,6.41e-06,0.822,4,0.356,2,204200,-3.628,0.301,1,audio_features,spotify:track:00Rs3uCeI0FfOCtOmLHiZI
0.929,0.103,140.012,0.0724,0.00234,6.17e-06,4,0.45,4,222533,-4.818,0.38,0,audio_features,spotify:track:6xNVOU9yMaOxcz9jFZP1Fq
0.79,0.101,179.849,0.065,0.075,0.000165,4,0.345,2,253333,-2.761,0.208,1,audio_features,spotify:track:3t3oNm7M0HXf7ILqA7vCTP
0.733,0.193,89.992,0.0693,0.0334,0.00193,4,0.558,8,237140,-6.65,0.173,1,audio_features,spotify:track:2IUHcSxFPDKLRVgjXxvKjl
0.678,0.137,104.995,0.0368,0.822,0.474,4,0.541,9,361786,-6.111,0.224,0,audio_features,spotify:track:4BqHYDNmkM8t8dDlpn2htG
0.742,0.0552,149.985,0.0452,0.0129,8.08e-05,4,0.474,3,185067,-7.287,0.5,0,audio_features,spotify:track:0cUO45E6b08yRdzzOocrxl
0.818,0.192,138.028,0.0488,0.00333,0.0,4,0.526,4,229093,-6.364,0.258,0,audio_features,spotify:track:7BBkQ6VRl860bWchY1yXZe
0.624,0.137,75.95,0.032,0.216,0.00178,4,0.449,4,307067,-8.284,0.09,0,audio_features,spotify:track:4YvUOe8q9N2kQ5aflrezTs
0.824,0.361,89.967,0.0575,0.22,7e-06,4,0.51,4,204093,-5.938,0.499,0,audio_features,spotify:track:6WGBENIKpyM18xgCd0mYiK
0.885,0.0704,143.006,0.0348,0.0125,1.15e-05,4,0.571,10,220133,-5.937,0.661,0,audio_features,spotify:track:0IrgRNkOrEuK61m9HDbBLU
0.856,0.109,145.978,0.0594,0.0018,0.00144,4,0.517,5,212320,-6.688,0.564,0,audio_features,spotify:track:10Zq7rS6Fr3lKBIj0nnx7l
0.938,0.159,140.055,0.0631,0.00302,0.0,4,0.483,3,219867,-3.78,0.209,0,audio_features,spotify:track:2XVFMpoCeNeS6xzJgSNJSP
0.969,0.212,159.93,0.167,0.000307,9.57e-05,3,0.389,9,234043,-3.121,0.197,1,audio_features,spotify:track:7IkNEZUPTvouYW8QYnHymd
0.855,0.51,129.061,0.102,0.0254,0.000399,4,0.513,4,242560,-6.298,0.288,0,audio_features,spotify:track:0H7uRp4w4GP9fhAvh9Jih0
0.827,0.0999,101.99,0.0514,0.0412,0.0235,4,0.52,10,270000,-7.225,0.411,0,audio_features,spotify:track:4xJWfVNC52PSK5ObyOKQsw
0.319,0.145,94.989,0.0295,0.872,1.83e-05,4,0.482,1,203649,-8.707,0.138,0,audio_features,spotify:track:3rUTBx7gmn1IAAwsrjtnO0
0.828,0.0811,107.306,0.0464,0.00373,3.47e-05,5,0.381,11,196773,-5.193,0.369,0,audio_features,spotify:track:46TvfhBp2Vhy5MkvuJkICa
0.93,0.176,94.009,0.0476,0.000143,0.00196,4,0.474,8,179933,-5.059,0.515,1,audio_features,spotify:track:49t3YpHo9g3l2LGhsbGPKT
0.76,0.118,159.777,0.116,0.0552,1.44e-05,4,0.449,10,235500,-7.531,0.208,1,audio_features,spotify:track:31V5jMVim1N30V9GKgl7hH
0.662,0.376,90.054,0.0773,0.151,0.0,4,0.679,7,205333,-5.861,0.365,1,audio_features,spotify:track:1Rl40PsX4mh9xVOeGHq86B
0.811,0.155,149.963,0.0363,0.0669,0.0,4,0.462,4,185600,-4.826,0.347,1,audio_features,spotify:track:5nSC9CLs5LQLBbXlh9DDKe
0.668,0.0877,75.004,0.0326,0.00457,0.0,4,0.381,1,201600,-4.328,0.104,0,audio_features,spotify:track:0VOsR3sEACivA46VDuaLai
0.828,0.0926,129.912,0.104,0.778,0.00136,4,0.314,4,277307,-6.451,0.291,0,audio_features,spotify:track:5VsNcaLhuKmIlXV0Axnys1
0.455,0.14,145.04,0.027,0.696,0.0,4,0.537,2,221060,-6.642,0.37,1,audio_features,spotify:track:6v4fEiOFSrBu1wRGO1qBLs
0.876,0.0803,103.978,0.0305,0.00193,0.0,4,0.623,2,204940,-4.839,0.175,0,audio_features,spotify:track:36KKWOypFJeLf4ubYZ1xfP
0.974,0.382,179.955,0.191,0.0253,0.0,4,0.331,10,180587,-3.19,0.213,0,audio_features,spotify:track:4iVqBz8oREM0jZ3fIkzhvF
0.961,0.0985,145.038,0.0805,4.64e-05,0.0,4,0.437,10,286008,-4.951,0.34,0,audio_features,spotify:track:45OOwgrpf27QgqNASAwLhP
0.984,0.17,136.05,0.107,0.000204,3.76e-06,4,0.485,7,307933,-3.389,0.109,1,audio_features,spotify:track:04np64OjIt01Z7KSYWwhcC
0.953,0.336,104.521,0.0569,5.68e-05,0.0,4,0.522,4,285646,-4.199,0.176,0,audio_features,spotify:track:3SNVcSAIViySWS3uF1EuwP
0.749,0.237,190.004,0.075,0.155,0.841,4,0.577,1,214737,-6.146,0.477,0,audio_features,spotify:track:3GcsuWWgCfgqkUEqK71j3R
0.551,0.1,86.011,0.0366,0.0748,0.854,4,0.773,7,145163,-8.381,0.934,1,audio_features,spotify:track:5GEfZzWDUTRi5UvOyu1AZq
0.99,0.533,120.015,0.0924,4.33e-05,0.00311,4,0.54,1,232614,-4.971,0.246,1,audio_features,spotify:track:0yu9zBW2iUBUodH8Rad5Tz
0.392,0.131,75.065,0.0257,0.382,0.000114,4,0.593,10,282813,-6.872,0.25,0,audio_features,spotify:track:3W2ZcrRsInZbjWylOi6KhZ
0.967,0.108,120.738,0.269,0.000483,0.0332,4,0.233,8,241387,-4.377,0.0603,0,audio_features,spotify:track:564qvXssjJM1BkMm4FgPzA
0.476,0.332,129.827,0.0558,0.354,0.00307,4,0.794,2,179658,-4.337,0.471,0,audio_features,spotify:track:60w9YKpdERwI0Y4mrRwCaB
0.639,0.0789,122.08,0.0359,0.0206,1.29e-05,4,0.731,9,158474,-6.597,0.527,1,audio_features,spotify:track:3GeeyHU1Q6xjyeXjRAjBoo
0.772,0.147,105.005,0.0416,0.535,0.0153,4,0.68,10,244510,-5.995,0.376,1,audio_features,spotify:track:7vqUr6K2Js9Paq4kdNSOm6
0.684,0.0935,173.947,0.0814,0.214,1.51e-05,4,0.704,7,171883,-4.505,0.416,1,audio_features,spotify:track:2TaDk1jXJuVh6ue2Xe6oRg
0.901,0.572,122.997,0.0597,0.0371,0.0,4,0.502,6,184341,-3.953,0.255,1,audio_features,spotify:track:6Nm0PIjQHqW8OxQlNB2ze9
0.443,0.0349,81.982,0.0517,0.0524,0.212,4,0.819,4,191947,-8.259,0.547,1,audio_features,spotify:track:3UruEZw1hZjtcbynGToEcv
0.352,0.125,84.968,0.255,0.69,0.00413,4,0.599,5,197773,-14.693,0.0598,1,audio_features,spotify:track:4Hgn5GBgk7EQGIEwGoZorQ
0.384,0.0661,84.992,0.0723,0.609,0.000408,4,0.873,0,172507,-6.626,0.575,1,audio_features,spotify:track:0jXMxsf0YNgnFdCbY3Nz29
0.943,0.142,119.983,0.0571,5.11e-05,4.34e-05,4,0.529,2,245300,-4.446,0.226,1,audio_features,spotify:track:6n5njQ1hPrRVjBtlYNQtgu
0.772,0.0791,144.877,0.0434,0.00887,8.02e-06,4,0.428,1,494853,-7.201,0.113,0,audio_features,spotify:track:6K44Nj6TVlmQGTALPnYddl
0.381,0.0961,137.093,0.153,0.067,0.0267,4,0.818,8,187508,-8.241,0.0507,0,audio_features,spotify:track:0hRYdaKG1LD7rYcFOV3Amz
0.501,0.131,119.069,0.0335,0.198,0.0173,4,0.726,8,218503,-10.018,0.179,0,audio_features,spotify:track:3bp1AbnMkaCXELQXovwRdb
0.527,0.552,125.813,0.0678,0.264,0.0,4,0.553,0,189447,-8.349,0.158,1,audio_features,spotify:track:6a7UYU40vT6b6OH467B0SM
0.84,0.208,150.049,0.0347,0.00975,0.0183,4,0.551,7,180123,-4.323,0.33,0,audio_features,spotify:track:5FzYOc9ilH53YXhKpNm70o
0.861,0.101,119.958,0.106,0.0568,3.09e-06,4,0.542,8,248000,-5.338,0.271,1,audio_features,spotify:track:78HJtANW7oyKiDN4TFniz4
0.56,0.548,120.022,0.0428,0.135,0.0,4,0.768,9,205567,-4.567,0.423,0,audio_features,spotify:track:30OHypsTSIxl3NoxakZtbx
0.399,0.0652,113.993,0.0423,0.0562,0.926,4,0.356,0,240053,-11.119,0.0335,1,audio_features,spotify:track:2FLajMx4J13nhIORqS5lhZ
0.711,0.139,159.837,0.0432,0.373,0.00179,4,0.41,4,245250,-3.064,0.266,1,audio_features,spotify:track:6H0zRPEV1ezBHOidNXSt1D
0.94,0.178,149.934,0.0635,0.00166,0.0,4,0.423,1,206520,-4.012,0.505,0,audio_features,spotify:track:6GIrIt2M39wEGwjCQjGChX
0.915,0.481,174.065,0.0416,3.02e-05,0.0,4,0.446,7,203448,-4.232,0.28,1,audio_features,spotify:track:6GdEIwsXvpfda24vliflHo
0.381,0.116,119.988,0.0437,0.475,0.197,4,0.573,10,332015,-14.018,0.0722,1,audio_features,spotify:track:5SjzbFHEwT23UCBJaGMDY3
0.738,0.117,125.976,0.0304,0.00123,0.00171,4,0.582,7,239907,-7.316,0.185,1,audio_features,spotify:track:4TB1BkjF5xORrXlmfjOwKS
0.499,0.0874,128.07,0.0281,0.0443,0.0,3,0.463,6,403053,-6.659,0.0804,1,audio_features,spotify:track:0G0B7bDw9FftPyOOdoNtvS
0.888,0.196,153.073,0.0777,0.000754,1.45e-06,4,0.258,2,287520,-6.15,0.205,1,audio_features,spotify:track:2UBw1RC9gbolCbjGIce9Jm
0.334,0.0933,84.064,0.0308,0.0202,3.78e-05,4,0.163,4,330693,-8.354,0.0545,1,audio_features,spotify:track:4XknJVwQgZeaKK000Y6whO
0.674,0.1,109.996,0.0337,0.32,0.932,4,0.461,4,270507,-7.731,0.066,1,audio_features,spotify:track:3KlEq2o0zpniigjOiMlBFY
0.519,0.126,119.447,0.057,0.00771,0.0102,4,0.392,6,267907,-10.261,0.196,0,audio_features,spotify:track:0lzYtKlh2iTycUC7QUAIrM
0.788,0.0726,155.016,0.0374,0.00947,0.00605,4,0.485,0,240681,-3.541,0.22,0,audio_features,spotify:track:56Ru9DEq71YhR8C7Q8Xucs
0.91,0.121,158.997,0.0341,0.000427,0.0039,3,0.48,4,211505,-4.562,0.517,1,audio_features,spotify:track:727g4Jfz47MS62tsQGnXdU
0.87,0.108,129.923,0.0563,0.0072,3.55e-05,4,0.228,4,282000,-2.933,0.284,0,audio_features,spotify:track:6dG1xRNSwdJKdEZZLytonk
0.755,0.0662,132.207,0.0748,0.0135,0.000165,4,0.387,2,302920,-4.405,0.47,1,audio_features,spotify:track:78k9NqidY5DWQZRPhvaUfr
0.48,0.687,93.891,0.0318,0.305,0.915,4,0.552,2,52823,-17.989,0.936,0,audio_features,spotify:track:4b66lMxYDU78OWvN1WXYeK
0.938,0.211,139.582,0.131,0.00288,0.0,4,0.522,2,205065,-5.889,0.247,0,audio_features,spotify:track:3tkRNcxJQZUmJqv02K6Y9U
0.867,0.0999,156.251,0.0685,0.0238,0.0,3,0.328,1,412927,-5.462,0.229,0,audio_features,spotify:track:1Y18pv5ENAB8ZgS2jomktB
0.368,0.0811,85.327,0.0291,0.806,0.00393,3,0.275,11,218541,-8.976,0.195,0,audio_features,spotify:track:5ulFk2Xb3L7z7a6W3DZCpT
0.616,0.23,132.571,0.0346,0.0104,2.26e-05,4,0.436,5,334266,-7.103,0.149,1,audio_features,spotify:track:4FoyxZzqRBTZQLJ2m9S8uF
0.935,0.125,187.982,0.195,0.0174,0.0,4,0.387,4,312089,-5.23,0.446,0,audio_features,spotify:track:4rz3liXgwqRzM8afbUMavk
0.703,0.0959,168.071,0.0417,0.00211,7.45e-06,4,0.374,7,326122,-6.967,0.357,1,audio_features,spotify:track:7yd5rvSn80LnaD7H83ARl3
0.887,0.175,141.973,0.0517,0.000417,0.0111,4,0.512,0,312099,-6.302,0.257,1,audio_features,spotify:track:5sfuX6t15bQs6VoYOaIu2B
0.857,0.1,137.151,0.0861,0.00223,6.1e-06,4,0.334,9,181036,-5.028,0.313,1,audio_features,spotify:track:2jpPz7l8HJaO9oIxc2UwAd
0.708,0.102,128.01,0.0513,0.00572,0.018,4,0.349,9,322151,-6.097,0.299,1,audio_features,spotify:track:5YXgoI50pSbZyysbN99taC
0.925,0.0757,154.325,0.118,0.00146,5.5e-05,4,0.419,2,280634,-6.06,0.198,0,audio_features,spotify:track:4HxNXrNMxXGnW8jntEdbS6
0.781,0.372,113.78,0.0431,0.0145,1.04e-05,4,0.455,0,412624,-8.031,0.252,1,audio_features,spotify:track:5r7KOtVDtS0V0UGiTMECNL
0.939,0.113,107.444,0.12,0.0044,0.0,3,0.512,2,302593,-4.234,0.23,0,audio_features,spotify:track:06TYfe9lyGQA6lfqo5szIi
0.891,0.941,134.145,0.136,0.0192,1.83e-05,4,0.406,0,304612,-5.339,0.259,1,audio_features,spotify:track:1B0zD3vjAOQC9buWIxvrWO
0.911,0.759,136.034,0.0689,0.00384,1.46e-06,4,0.488,0,293289,-4.347,0.352,1,audio_features,spotify:track:6Wq2dJrIU4zPdGPtvs19LR
0.962,0.172,87.499,0.102,0.00115,0.0,4,0.461,0,274860,-3.269,0.39,1,audio_features,spotify:track:1Fegys2SX1xzDQHqPPZz0u
0.881,0.177,119.257,0.098,0.0018,0.0,4,0.441,5,286459,-3.578,0.216,1,audio_features,spotify:track:65vxe5wU3er9i6D4HyXwFz
0.667,0.105,133.947,0.049,0.035,0.000387,4,0.386,5,246615,-5.64,0.116,1,audio_features,spotify:track:51shX9iKJdPtJDDugrfzPd
0.911,0.646,144.204,0.152,0.000233,0.0,4,0.391,9,270323,-3.273,0.2,0,audio_features,spotify:track:4YqjsQlwY9OSSxr9gmusWo
0.956,0.349,145.044,0.144,0.00432,1.98e-05,4,0.42,0,305262,-4.152,0.354,1,audio_features,spotify:track:4zZDHyhp1GutsYRzx7qYAc
0.479,0.0973,101.97,0.0265,0.661,1.04e-06,4,0.527,5,345575,-6.93,0.184,1,audio_features,spotify:track:5QPPPxPG2xfIspuaSzverh
0.31,0.337,128.407,0.182,0.954,0.0162,4,0.445,5,263334,-7.433,0.984,1,audio_features,spotify:track:7Fq4Ga71O3U5OfRoifRpDb
0.63,0.205,147.033,0.0316,0.0292,0.231,3,0.438,0,168812,-8.163,0.161,0,audio_features,spotify:track:0KTJRgf9h1ega7b0lgze7c
0.776,0.321,155.01,0.0347,0.00284,2.32e-05,3,0.439,11,256486,-6.495,0.107,0,audio_features,spotify:track:1q0jQ2Ew2pkuVQkxMmOmur
0.483,0.123,76.993,0.0296,0.00239,0.0187,4,0.479,8,263314,-7.424,0.193,0,audio_features,spotify:track:5vOgI9g5Sn5wMLcEOqxVHH
0.287,0.177,80.139,0.03,0.142,0.000405,4,0.375,8,278282,-9.325,0.072,0,audio_features,spotify:track:1zkzSOsVwf9OEJ9MYJUpcE
0.288,0.111,62.013,0.0304,0.467,0.945,4,0.342,1,173240,-13.406,0.0399,1,audio_features,spotify:track:4K8KZAAm8D9OAveDhDvvgI
0.731,0.0723,155.003,0.0303,0.00755,0.172,4,0.536,9,238270,-7.424,0.216,1,audio_features,spotify:track:2JqjeBbetkNhfacRuabpvx
0.77,0.155,147.982,0.0406,0.000641,0.000266,4,0.462,10,244242,-5.819,0.32,0,audio_features,spotify:track:6lnPkYQbp4yeofSCBp0OKJ
0.545,0.262,138.081,0.031,0.0165,0.00742,3,0.445,10,350155,-8.037,0.151,0,audio_features,spotify:track:3Ewiirzytd9oGOvBKBO23G
0.506,0.0901,126.122,0.032,0.0143,0.0041,3,0.431,6,231361,-7.069,0.0816,1,audio_features,spotify:track:0jdwo2YdktnNTuiYJbsJGu
0.455,0.118,159.909,0.0269,0.203,0.0174,4,0.455,8,169422,-9.297,0.241,0,audio_features,spotify:track:2SyRtemhfuGNZKQ5c11lnT
0.638,0.077,99.996,0.0327,0.00412,0.00427,4,0.419,6,368719,-7.282,0.0386,1,audio_features,spotify:track:2bH8otuKkbkqACF0CSiZOs
0.894,0.0801,135.082,0.0541,0.000916,0.000277,4,0.506,2,172358,-5.027,0.385,1,audio_features,spotify:track:6LLHREdXK3bGOPup5smbE4
0.845,0.104,143.368,0.0365,0.0161,3.16e-06,4,0.479,2,245080,-5.394,0.314,1,audio_features,spotify:track:6tXcD6XHOYyKgc1HmE0eE8
0.98,0.348,160.086,0.161,0.000552,0.0,4,0.429,11,267880,-3.127,0.35,1,audio_features,spotify:track:55xQFyyt6EsUIxpkwtvgpO
0.895,0.202,96.117,0.0573,4.42e-05,0.0,4,0.511,5,245199,-4.784,0.495,0,audio_features,spotify:track:61chdijbD4UZCopzVOqKcL
0.849,0.24,145.273,0.152,0.00231,0.0,3,0.3,9,253344,-5.43,0.342,0,audio_features,spotify:track:57TaHDttV8cZo6BxawBFAP
0.941,0.118,174.961,0.153,0.000347,0.0,4,0.281,5,264320,-4.599,0.218,1,audio_features,spotify:track:35eSAkuHzUaZBje8iYPyv7
0.538,0.379,80.18,0.0611,0.401,0.661,5,0.335,2,75560,-9.639,0.103,1,audio_features,spotify:track:1VJQr9LX6AdABeRzdidAiB
0.903,0.174,181.787,0.0805,0.0152,0.0,3,0.197,2,304573,-2.927,0.0781,0,audio_features,spotify:track:0uIWkvDrbrMMqXDGar37Xa
0.874,0.425,149.386,0.0869,0.000221,0.0203,4,0.333,11,203693,-5.716,0.12,0,audio_features,spotify:track:47RV609mksqBJ9EfsNjrxU
0.927,0.369,105.076,0.0614,5.76e-06,0.00461,4,0.235,0,290213,-4.251,0.313,0,audio_features,spotify:track:0kVPHa7Iwy8iUEzwThKVk5
0.879,0.0694,129.956,0.09,0.00837,0.000347,4,0.511,1,261680,-5.508,0.153,1,audio_features,spotify:track:3FqAOPpeHaW6v2ESUSa8Mg
0.95,0.0633,150.078,0.0864,0.0226,0.0,4,0.527,2,279077,-4.023,0.632,0,audio_features,spotify:track:0ec00yFSgcl3xavTlPXTHu
0.282,0.0785,140.145,0.0325,0.78,0.0,4,0.516,0,201056,-9.401,0.263,1,audio_features,spotify:track:6zBfayKHRNCi4qDw8sYSzd
0.632,0.0449,102.061,0.0254,0.45,0.0,4,0.768,0,212027,-3.807,0.786,0,audio_features,spotify:track:0F1Rc18rZcJOALxIIQPTYd
0.86,0.388,127.788,0.0561,0.00272,0.0969,4,0.235,4,227296,-2.842,0.342,0,audio_features,spotify:track:1PInWkBARsxLyouDqa2GtF
0.934,0.0951,132.524,0.0463,0.00302,0.0,4,0.501,4,215933,-2.584,0.202,1,audio_features,spotify:track:4Lc4Idfq5EP1GWtmqN086o
0.872,0.308,74.993,0.0709,0.000652,3.47e-05,4,0.476,4,238182,-4.777,0.218,0,audio_features,spotify:track:3UuSrw304mj4UypLGgdUAy
0.83,0.118,133.945,0.0546,0.00821,0.0,4,0.55,11,245375,-4.431,0.502,1,audio_features,spotify:track:5wRrFp0QbRIMfWrdUdanE7
0.93,0.147,128.001,0.0538,0.00633,3.18e-05,4,0.584,6,198518,-2.71,0.283,0,audio_features,spotify:track:0EePL2GaI9At2hEbUUWVN9
0.43,0.0936,121.996,0.0419,0.537,0.00261,4,0.788,11,192846,-7.757,0.461,1,audio_features,spotify:track:6OnYQKTc5fbSGbIpaH4KxL
0.808,0.0897,122.943,0.0381,0.499,1.17e-05,4,0.61,5,214787,-4.018,0.419,0,audio_features,spotify:track:4l7VZQZ8ycQFqMPFTTsLgv
0.972,0.135,150.089,0.0853,0.000142,6.29e-06,4,0.474,5,244133,-2.308,0.336,1,audio_features,spotify:track:0HlmOsLHE2NfVwtfw2txu1
0.974,0.226,94.412,0.0608,9.86e-05,0.00043,4,0.516,11,244947,-2.08,0.159,0,audio_features,spotify:track:17UgigeGD6le4HAkZBXWmR
0.932,0.32,180.106,0.187,0.00324,3.07e-06,4,0.391,7,198080,-4.775,0.594,0,audio_features,spotify:track:69cpFf66lyFH51tBis0pcB
0.814,0.107,144.793,0.0998,0.000681,0.0,4,0.276,9,193584,-5.048,0.472,0,audio_features,spotify:track:07B2bEU1AzIRVmdpYgE2aJ
0.951,0.46,91.524,0.0612,5.19e-05,1.64e-05,4,0.498,11,243133,-2.126,0.351,0,audio_features,spotify:track:1KlDmi0LcXCrHhybvIr1hE
0.838,0.367,139.981,0.068,0.208,0.0,4,0.523,5,211468,-4.246,0.212,1,audio_features,spotify:track:6XorYnIfx1QVOT05ILKz46
0.801,0.186,142.057,0.0405,0.577,0.014,4,0.451,2,186410,-6.066,0.548,1,audio_features,spotify:track:5Sl12wE1cw1weTnsdROsqh
0.393,0.0972,180.11,0.0318,0.859,0.0,3,0.512,10,145311,-9.362,0.495,1,audio_features,spotify:track:3YSjD3JzgWZu0xyM8yWdqu
0.879,0.409,148.012,0.0344,0.0602,3.35e-05,4,0.488,2,171892,-6.812,0.266,1,audio_features,spotify:track:4gIh1BSA5GX1DjP104jypY
0.927,0.357,106.561,0.0686,7.89e-06,0.000401,4,0.251,5,249160,-5.719,0.306,0,audio_features,spotify:track:3PWE0ILsfYcCCoOkD2s4pG
0.976,0.161,80.994,0.0992,0.000276,2.52e-05,4,0.503,2,224307,-3.097,0.387,1,audio_features,spotify:track:46DpmRCYgAFsORaHy7F5hp
0.963,0.25,139.996,0.0843,0.000215,0.00947,4,0.483,1,278000,-4.104,0.176,1,audio_features,spotify:track:2TrQUi7YWyNneScUjP9PML
0.971,0.128,168.182,0.106,2.82e-05,1.37e-05,4,0.38,2,203520,-3.157,0.453,1,audio_features,spotify:track:2UbrfdrPIzt4QlqUlp627f
0.873,0.663,109.058,0.0902,0.00718,0.000488,4,0.327,9,216293,-6.876,0.219,0,audio_features,spotify:track:6GKhlcZeyEW9Y5ZLZ37HZ3
0.977,0.11,117.975,0.181,9.18e-06,0.853,4,0.517,5,235480,-3.996,0.221,1,audio_features,spotify:track:67naKt7rLN55mItwnOJkxZ
0.954,0.0521,160.401,0.109,0.000148,0.0,4,0.356,8,275550,-3.543,0.249,1,audio_features,spotify:track:1wxatjgEEte0f0XrP1HXAj
0.932,0.137,169.881,0.106,0.00171,0.0,4,0.419,1,268000,-3.604,0.445,0,audio_features,spotify:track:47IWLfIKOKhFnz1FUEUIkE
0.987,0.374,118.07,0.102,0.000172,0.0284,4,0.484,6,235187,-2.155,0.237,0,audio_features,spotify:track:6mOzMk0DZIExOtZpc2jyJR
0.917,0.309,96.026,0.0506,5.86e-05,7.04e-05,4,0.514,10,192507,-3.612,0.48,1,audio_features,spotify:track:6gcGoYCnkHOaU9AElmqhmX
0.962,0.283,101.2,0.128,9.6e-05,0.000147,3,0.268,0,240855,-3.863,0.112,1,audio_features,spotify:track:7qSABuzZZmmCBfa376jvkQ
0.978,0.0563,99.517,0.0935,0.000183,3.53e-06,4,0.203,7,263066,-2.751,0.158,0,audio_features,spotify:track:5B4fFBdeXaJNKz9CS8NK5a
0.897,0.263,161.944,0.0483,0.0424,0.0,4,0.629,2,168253,-3.401,0.93,1,audio_features,spotify:track:3mcG2NI5G5vhrQtRda1YnA
0.817,0.141,135.258,0.0586,0.00126,2.01e-05,4,0.279,3,230920,-5.801,0.0842,1,audio_features,spotify:track:6r9tjMWLv8fNdZKKTnqCEr
